Commodity,Country,Unit,Quantity,Value
GOLD                                              ,BOLIVIA,KGS,47959.0,2544.78
GOLD                                              ,BRAZIL,KGS,13837.0,724.33
GOLD                                              ,BURKINA FASO,KGS,0.0,0.0
GOLD                                              ,BURUNDI,KGS,4.0,0.2
GOLD                                              ,CANADA,KGS,4.0,0.21
GOLD                                              ,CHILE,KGS,0.0,0.0
GOLD                                              ,COLOMBIA,KGS,13175.0,672.72
GOLD                                              ,DOMINIC REP,KGS,20282.0,270.8
GOLD                                              ,ECUADOR,KGS,2468.0,127.77
GOLD                                              ,FRANCE,KGS,3.0,0.18
GOLD                                              ,GERMANY,KGS,115.0,3.66
GOLD                                              ,GHANA,KGS,26655.0,1407.99
GOLD                                              ,GUINEA,KGS,31967.0,1716.17
GOLD                                              ,HONDURAS,KGS,0.0,0.0
GOLD                                              ,HONG KONG,KGS,3191.0,188.2
GOLD                                              ,ITALY,KGS,145.0,8.48
GOLD                                              ,JAPAN,KGS,5788.0,334.16
GOLD                                              ,KOREA RP,KGS,0.0,0.05
GOLD                                              ,LAO PD RP,KGS,6106.0,59.11
GOLD                                              ,LIBERIA,KGS,0.0,0.0
GOLD                                              ,MALAYSIA,KGS,26.0,1.41
GOLD                                              ,MALI,KGS,20.0,1.03
GOLD                                              ,MEXICO,KGS,3746.0,162.19
GOLD                                              ,MOZAMBIQUE,KGS,300.0,15.67
GOLD                                              ,NETHERLAND,KGS,7.0,0.02
GOLD                                              ,NIGER,KGS,1168.0,57.49
GOLD                                              ,PAPUA N GNA,KGS,76.0,3.37
GOLD                                              ,PERU,KGS,44508.0,1776.39
GOLD                                              ,PHILIPPINES,KGS,2967.0,98.82
GOLD                                              ,QATAR,KGS,2.0,0.07
GOLD                                              ,RUSSIA,KGS,0.0,0.0
GOLD                                              ,RWANDA,KGS,586.0,33.1
GOLD                                              ,SAUDI ARAB,KGS,4584.0,177.43
GOLD                                              ,SINGAPORE,KGS,11395.0,661.81
GOLD                                              ,SOUTH AFRICA,KGS,56480.0,3360.12
GOLD                                              ,SPAIN,KGS,66.0,3.55
GOLD                                              ,SWAZILAND,KGS,0.0,0.0
GOLD                                              ,SWITZERLAND,KGS,220073.0,12642.44
GOLD                                              ,TANZANIA REP,KGS,19862.0,897.38
GOLD                                              ,THAILAND,KGS,3272.0,28.68
GOLD                                              ,TURKEY,KGS,4281.0,226.76
GOLD                                              ,U ARAB EMTS,KGS,52807.0,3089.09
GOLD                                              ,U K,KGS,1628.0,94.64
GOLD                                              ,U S A,KGS,39589.0,1881.35
GOLD                                              ,UGANDA,KGS,8665.0,453.29
SILVER                                            ,ARGENTINA,KGS,0.0,0.0
SILVER                                            ,AUSTRALIA,KGS,87521.0,54.57
SILVER                                            ,AUSTRIA,KGS,0.0,0.0
SILVER                                            ,BELGIUM,KGS,10141.0,6.1
SILVER                                            ,BRAZIL,KGS,2800.0,2.13
SILVER                                            ,CHINA P RP,KGS,973068.0,637.62
SILVER                                            ,DENMARK,KGS,34.0,0.03
SILVER                                            ,FINLAND,KGS,1000.0,0.6
SILVER                                            ,FRANCE,KGS,432.0,0.43
SILVER                                            ,GERMANY,KGS,80281.0,53.72
SILVER                                            ,GHANA,KGS,211.0,0.1
SILVER                                            ,HONDURAS,KGS,0.0,0.0
SILVER                                            ,HONG KONG,KGS,1748612.0,1148.53
SILVER                                            ,INDONESIA,KGS,34360.0,21.86
SILVER                                            ,ITALY,KGS,67437.0,30.76
SILVER                                            ,JAPAN,KGS,1254.0,0.79
SILVER                                            ,KAZAKHSTAN,KGS,72998.0,45.67
SILVER                                            ,KOREA RP,KGS,39715.0,24.93
SILVER                                            ,LAO PD RP,KGS,1368.0,13.79
SILVER                                            ,MALAYSIA,KGS,0.0,0.0
SILVER                                            ,PERU,KGS,21437.0,14.51
SILVER                                            ,PHILIPPINES,KGS,212.0,0.15
SILVER                                            ,RUSSIA,KGS,242673.0,151.26
SILVER                                            ,SINGAPORE,KGS,50556.0,32.66
SILVER                                            ,SOUTH AFRICA,KGS,36465.0,23.04
SILVER                                            ,SPAIN,KGS,23.0,0.02
SILVER                                            ,SWITZERLAND,KGS,274379.0,178.86
SILVER                                            ,TAIWAN,KGS,13177.0,8.06
SILVER                                            ,THAILAND,KGS,363.0,0.19
SILVER                                            ,TOGO,KGS,0.0,0.0
SILVER                                            ,TURKEY,KGS,3989.0,2.76
SILVER                                            ,U ARAB EMTS,KGS,43700.0,29.23
SILVER                                            ,U K,KGS,4113162.0,2683.49
SILVER                                            ,U S A,KGS,215448.0,115.25
SILVER                                            ,UZBEKISTAN,KGS,19979.0,13.47
ALCOHOLIC BEVERAGES                               ,ARGENTINA,LTR,92456.0,0.38
ALCOHOLIC BEVERAGES                               ,ARMENIA,LTR,35093.0,0.09
ALCOHOLIC BEVERAGES                               ,AUSTRALIA,LTR,3435899.0,10.6
ALCOHOLIC BEVERAGES                               ,BANGLADESH PR,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,BELGIUM,LTR,1328758.0,2.25
ALCOHOLIC BEVERAGES                               ,BHUTAN,LTR,4644944.0,2.86
ALCOHOLIC BEVERAGES                               ,BRAZIL,LTR,25452551.0,20.24
ALCOHOLIC BEVERAGES                               ,BULGARIA,LTR,109044.0,0.16
ALCOHOLIC BEVERAGES                               ,CANADA,LTR,147147.0,0.47
ALCOHOLIC BEVERAGES                               ,CHILE,LTR,835787.0,2.47
ALCOHOLIC BEVERAGES                               ,CHINA P RP,LTR,1309698.0,2.67
ALCOHOLIC BEVERAGES                               ,COLOMBIA,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,CUBA,LTR,128111.0,0.19
ALCOHOLIC BEVERAGES                               ,CYPRUS,LTR,13226.0,0.19
ALCOHOLIC BEVERAGES                               ,CZECH REPUBLIC,LTR,66482.0,0.16
ALCOHOLIC BEVERAGES                               ,DENMARK,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,DOMINIC REP,LTR,6147.0,0.02
ALCOHOLIC BEVERAGES                               ,ESTONIA,LTR,15659.0,0.15
ALCOHOLIC BEVERAGES                               ,FINLAND,LTR,40825.0,0.21
ALCOHOLIC BEVERAGES                               ,FRANCE,LTR,3785952.0,22.2
ALCOHOLIC BEVERAGES                               ,GEORGIA,LTR,20358.0,0.04
ALCOHOLIC BEVERAGES                               ,GERMANY,LTR,2171972.0,10.33
ALCOHOLIC BEVERAGES                               ,GREECE,LTR,16706.0,0.04
ALCOHOLIC BEVERAGES                               ,GUATEMALA,LTR,4350.0,0.02
ALCOHOLIC BEVERAGES                               ,HONG KONG,LTR,48454.0,0.05
ALCOHOLIC BEVERAGES                               ,INDONESIA,LTR,21.0,0.0
ALCOHOLIC BEVERAGES                               ,IRELAND,LTR,4314762.0,18.74
ALCOHOLIC BEVERAGES                               ,ISRAEL,LTR,354.0,0.0
ALCOHOLIC BEVERAGES                               ,ITALY,LTR,2043612.0,9.19
ALCOHOLIC BEVERAGES                               ,JAMAICA,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,JAPAN,LTR,459993.0,5.16
ALCOHOLIC BEVERAGES                               ,JORDAN,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,KOREA RP,LTR,732784.0,0.99
ALCOHOLIC BEVERAGES                               ,LATVIA,LTR,158216.0,1.03
ALCOHOLIC BEVERAGES                               ,LEBANON,LTR,5.0,0.0
ALCOHOLIC BEVERAGES                               ,LITHUANIA,LTR,8148.0,0.03
ALCOHOLIC BEVERAGES                               ,MALAYSIA,LTR,79588.0,0.74
ALCOHOLIC BEVERAGES                               ,MALDIVES,LTR,8055.0,0.01
ALCOHOLIC BEVERAGES                               ,MAURITIUS,LTR,56215.0,0.21
ALCOHOLIC BEVERAGES                               ,MEXICO,LTR,490111.0,3.81
ALCOHOLIC BEVERAGES                               ,MOLDOVA,LTR,1.0,0.0
ALCOHOLIC BEVERAGES                               ,NEPAL,LTR,2097796.0,0.93
ALCOHOLIC BEVERAGES                               ,NETHERLAND,LTR,1359239.0,6.23
ALCOHOLIC BEVERAGES                               ,NEW ZEALAND,LTR,28915.0,0.24
ALCOHOLIC BEVERAGES                               ,NIGER,LTR,0.0,0.0
ALCOHOLIC BEVERAGES                               ,NIGERIA,LTR,2.0,0.0
ALCOHOLIC BEVERAGES                               ,OMAN,LTR,10800.0,0.04
ALCOHOLIC BEVERAGES                               ,PANAMA REPUBLIC,LTR,10841.0,0.16
ALCOHOLIC BEVERAGES                               ,PERU,LTR,3787.0,0.03
ALCOHOLIC BEVERAGES                               ,PHILIPPINES,LTR,8982.0,0.01
ALCOHOLIC BEVERAGES                               ,POLAND,LTR,114058.0,0.67
ALCOHOLIC BEVERAGES                               ,PORTUGAL,LTR,110391.0,0.46
ALCOHOLIC BEVERAGES                               ,ROMANIA,LTR,11907.0,0.03
ALCOHOLIC BEVERAGES                               ,RUSSIA,LTR,272158.0,0.88
ALCOHOLIC BEVERAGES                               ,SINGAPORE,LTR,3097887.0,62.95
ALCOHOLIC BEVERAGES                               ,SLOVAK REP,LTR,5016.0,0.04
ALCOHOLIC BEVERAGES                               ,SLOVENIA,LTR,473.0,0.0
ALCOHOLIC BEVERAGES                               ,SOUTH AFRICA,LTR,317064.0,1.19
ALCOHOLIC BEVERAGES                               ,SPAIN,LTR,1331750.0,6.2
ALCOHOLIC BEVERAGES                               ,SRI LANKA DSR,LTR,46978.0,0.31
ALCOHOLIC BEVERAGES                               ,SWEDEN,LTR,3614729.0,11.32
ALCOHOLIC BEVERAGES                               ,SWITZERLAND,LTR,82696.0,0.62
ALCOHOLIC BEVERAGES                               ,TAIWAN,LTR,39147.0,0.4
ALCOHOLIC BEVERAGES                               ,THAILAND,LTR,178524.0,0.19
ALCOHOLIC BEVERAGES                               ,TURKEY,LTR,1.0,0.0
ALCOHOLIC BEVERAGES                               ,U ARAB EMTS,LTR,2933424.0,49.07
ALCOHOLIC BEVERAGES                               ,U K,LTR,84485404.0,375.7
ALCOHOLIC BEVERAGES                               ,U S A,LTR,178302919.0,163.35
ALCOHOLIC BEVERAGES                               ,UKRAINE,LTR,1620.0,0.01
ALCOHOLIC BEVERAGES                               ,UNSPECIFIED,LTR,1440.0,0.01
ALCOHOLIC BEVERAGES                               ,VENEZUELA,LTR,56338.0,0.77
ALCOHOLIC BEVERAGES                               ,VIETNAM SOC REP,LTR,177134.0,0.11
ANIMAL CASINGS                                    ,SPAIN,KGS,0.0,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",AFGHANISTAN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",ARGENTINA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",AUSTRALIA,,,0.9
"BOOKS, PUBLICATIONS AND PRINTING                  ",AUSTRIA,,,24.99
"BOOKS, PUBLICATIONS AND PRINTING                  ",BAHARAIN IS,,,0.07
"BOOKS, PUBLICATIONS AND PRINTING                  ",BANGLADESH PR,,,0.38
"BOOKS, PUBLICATIONS AND PRINTING                  ",BARBADOS,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",BELARUS,,,4.92
"BOOKS, PUBLICATIONS AND PRINTING                  ",BELGIUM,,,0.93
"BOOKS, PUBLICATIONS AND PRINTING                  ",BHUTAN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",BOSNIA-HRZGOVIN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",BRAZIL,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",BRUNEI,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",BULGARIA,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",CAMEROON,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",CANADA,,,2.36
"BOOKS, PUBLICATIONS AND PRINTING                  ",CHINA P RP,,,48.03
"BOOKS, PUBLICATIONS AND PRINTING                  ",COTE D' IVOIRE,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",CROATIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",CYPRUS,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",CZECH REPUBLIC,,,2.62
"BOOKS, PUBLICATIONS AND PRINTING                  ",DENMARK,,,0.24
"BOOKS, PUBLICATIONS AND PRINTING                  ",DJIBOUTI,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",DOMINIC REP,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",EGYPT A RP,,,0.08
"BOOKS, PUBLICATIONS AND PRINTING                  ",ESTONIA,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",FIJI IS,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",FINLAND,,,0.74
"BOOKS, PUBLICATIONS AND PRINTING                  ",FRANCE,,,3.57
"BOOKS, PUBLICATIONS AND PRINTING                  ",GEORGIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",GERMANY,,,16.17
"BOOKS, PUBLICATIONS AND PRINTING                  ",GHANA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",GREECE,,,0.03
"BOOKS, PUBLICATIONS AND PRINTING                  ",HONDURAS,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",HONG KONG,,,10.05
"BOOKS, PUBLICATIONS AND PRINTING                  ",HUNGARY,,,0.44
"BOOKS, PUBLICATIONS AND PRINTING                  ",INDONESIA,,,0.15
"BOOKS, PUBLICATIONS AND PRINTING                  ",IRAN,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",IRELAND,,,0.36
"BOOKS, PUBLICATIONS AND PRINTING                  ",ISRAEL,,,5.37
"BOOKS, PUBLICATIONS AND PRINTING                  ",ITALY,,,6.52
"BOOKS, PUBLICATIONS AND PRINTING                  ",JAPAN,,,4.73
"BOOKS, PUBLICATIONS AND PRINTING                  ",JORDAN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",KAZAKHSTAN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",KENYA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",KOREA RP,,,4.49
"BOOKS, PUBLICATIONS AND PRINTING                  ",KUWAIT,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",LATVIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",LEBANON,,,0.44
"BOOKS, PUBLICATIONS AND PRINTING                  ",LIBERIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",LITHUANIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",LUXEMBOURG,,,0.02
"BOOKS, PUBLICATIONS AND PRINTING                  ",MALAYSIA,,,16.36
"BOOKS, PUBLICATIONS AND PRINTING                  ",MALDIVES,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",MALTA,,,0.04
"BOOKS, PUBLICATIONS AND PRINTING                  ",MAURITIUS,,,0.02
"BOOKS, PUBLICATIONS AND PRINTING                  ",MEXICO,,,0.09
"BOOKS, PUBLICATIONS AND PRINTING                  ",MONACO,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",MONGOLIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",MYANMAR,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",NEPAL,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",NETHERLAND,,,2.24
"BOOKS, PUBLICATIONS AND PRINTING                  ",NETHERLANDANTIL,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",NEW ZEALAND,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",NIGERIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",NORWAY,,,0.02
"BOOKS, PUBLICATIONS AND PRINTING                  ",OMAN,,,0.65
"BOOKS, PUBLICATIONS AND PRINTING                  ",PERU,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",PHILIPPINES,,,0.03
"BOOKS, PUBLICATIONS AND PRINTING                  ",POLAND,,,0.24
"BOOKS, PUBLICATIONS AND PRINTING                  ",PORTUGAL,,,0.13
"BOOKS, PUBLICATIONS AND PRINTING                  ",QATAR,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",ROMANIA,,,0.08
"BOOKS, PUBLICATIONS AND PRINTING                  ",RUSSIA,,,70.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SAUDI ARAB,,,0.05
"BOOKS, PUBLICATIONS AND PRINTING                  ",SENEGAL,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SERBIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SINGAPORE,,,20.57
"BOOKS, PUBLICATIONS AND PRINTING                  ",SLOVAK REP,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SLOVENIA,,,0.01
"BOOKS, PUBLICATIONS AND PRINTING                  ",SOUTH AFRICA,,,0.03
"BOOKS, PUBLICATIONS AND PRINTING                  ",SPAIN,,,0.24
"BOOKS, PUBLICATIONS AND PRINTING                  ",SRI LANKA DSR,,,3.06
"BOOKS, PUBLICATIONS AND PRINTING                  ",ST HELENA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SUDAN,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SWAZILAND,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",SWEDEN,,,0.35
"BOOKS, PUBLICATIONS AND PRINTING                  ",SWITZERLAND,,,0.77
"BOOKS, PUBLICATIONS AND PRINTING                  ",TAIWAN,,,4.69
"BOOKS, PUBLICATIONS AND PRINTING                  ",THAILAND,,,1.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",TOGO,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",TUNISIA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",TURKEY,,,0.09
"BOOKS, PUBLICATIONS AND PRINTING                  ",U ARAB EMTS,,,1.46
"BOOKS, PUBLICATIONS AND PRINTING                  ",U K,,,53.74
"BOOKS, PUBLICATIONS AND PRINTING                  ",U S A,,,46.41
"BOOKS, PUBLICATIONS AND PRINTING                  ",UKRAINE,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",UNSPECIFIED,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",URUGUAY,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",VENEZUELA,,,0.0
"BOOKS, PUBLICATIONS AND PRINTING                  ",VIETNAM SOC REP,,,0.51
"BOOKS, PUBLICATIONS AND PRINTING                  ",VIRGIN IS US,,,0.0
CARPET(EXCL. SILK) HANDMADE                       ,AFGHANISTAN,SQM,4692.0,0.09
CARPET(EXCL. SILK) HANDMADE                       ,ARGENTINA,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,AUSTRALIA,SQM,307.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,BANGLADESH PR,SQM,143408.0,0.08
CARPET(EXCL. SILK) HANDMADE                       ,BELGIUM,SQM,112931.0,1.72
CARPET(EXCL. SILK) HANDMADE                       ,BRAZIL,SQM,14.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,BULGARIA,SQM,150.0,0.01
CARPET(EXCL. SILK) HANDMADE                       ,CANADA,SQM,2.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,CHINA P RP,SQM,835248.0,3.5
CARPET(EXCL. SILK) HANDMADE                       ,CZECH REPUBLIC,SQM,1358.0,0.03
CARPET(EXCL. SILK) HANDMADE                       ,DENMARK,SQM,1732.0,0.03
CARPET(EXCL. SILK) HANDMADE                       ,EGYPT A RP,SQM,92797.0,0.77
CARPET(EXCL. SILK) HANDMADE                       ,FINLAND,SQM,1.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,FRANCE,SQM,4407.0,0.11
CARPET(EXCL. SILK) HANDMADE                       ,GERMANY,SQM,103884.0,0.95
CARPET(EXCL. SILK) HANDMADE                       ,HONG KONG,SQM,8593.0,0.22
CARPET(EXCL. SILK) HANDMADE                       ,INDONESIA,SQM,160589.0,1.3
CARPET(EXCL. SILK) HANDMADE                       ,IRAN,SQM,24621.0,0.14
CARPET(EXCL. SILK) HANDMADE                       ,IRELAND,SQM,25403.0,0.71
CARPET(EXCL. SILK) HANDMADE                       ,ISRAEL,SQM,50.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,ITALY,SQM,5342.0,0.27
CARPET(EXCL. SILK) HANDMADE                       ,JAPAN,SQM,77.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,JORDAN,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,KOREA RP,SQM,29805.0,0.14
CARPET(EXCL. SILK) HANDMADE                       ,KUWAIT,SQM,29.0,0.01
CARPET(EXCL. SILK) HANDMADE                       ,LUXEMBOURG,SQM,19.0,0.01
CARPET(EXCL. SILK) HANDMADE                       ,MALAYSIA,SQM,85573.0,1.07
CARPET(EXCL. SILK) HANDMADE                       ,MEXICO,SQM,9595.0,0.08
CARPET(EXCL. SILK) HANDMADE                       ,MONGOLIA,SQM,57.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,MOROCCO,SQM,728.0,0.02
CARPET(EXCL. SILK) HANDMADE                       ,NEPAL,SQM,1183505.0,2.95
CARPET(EXCL. SILK) HANDMADE                       ,NETHERLAND,SQM,137337.0,0.5
CARPET(EXCL. SILK) HANDMADE                       ,NEW ZEALAND,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,OMAN,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,PHILIPPINES,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,POLAND,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,PORTUGAL,SQM,96.0,0.02
CARPET(EXCL. SILK) HANDMADE                       ,QATAR,SQM,48.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,RUSSIA,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,SAUDI ARAB,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,SINGAPORE,SQM,130022.0,1.19
CARPET(EXCL. SILK) HANDMADE                       ,SLOVENIA,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,SOUTH AFRICA,SQM,3398.0,0.08
CARPET(EXCL. SILK) HANDMADE                       ,SPAIN,SQM,22360.0,0.71
CARPET(EXCL. SILK) HANDMADE                       ,SRI LANKA DSR,SQM,952.0,0.01
CARPET(EXCL. SILK) HANDMADE                       ,SWEDEN,SQM,37208.0,0.19
CARPET(EXCL. SILK) HANDMADE                       ,SWITZERLAND,SQM,1376.0,0.03
CARPET(EXCL. SILK) HANDMADE                       ,TAIWAN,SQM,0.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,THAILAND,SQM,55362.0,1.22
CARPET(EXCL. SILK) HANDMADE                       ,TURKEY,SQM,1255662.0,9.02
CARPET(EXCL. SILK) HANDMADE                       ,U ARAB EMTS,SQM,247389.0,6.39
CARPET(EXCL. SILK) HANDMADE                       ,U K,SQM,4483.0,0.11
CARPET(EXCL. SILK) HANDMADE                       ,U S A,SQM,51825.0,1.09
CARPET(EXCL. SILK) HANDMADE                       ,UNSPECIFIED,SQM,12485.0,0.42
CARPET(EXCL. SILK) HANDMADE                       ,UZBEKISTAN,SQM,12.0,0.0
CARPET(EXCL. SILK) HANDMADE                       ,VIETNAM SOC REP,SQM,36697.0,0.17
CASHEW                                            ,AUSTRALIA,TON,0.0,0.0
CASHEW                                            ,AUSTRIA,TON,625.0,0.78
CASHEW                                            ,BANGLADESH PR,TON,140.0,0.1
CASHEW                                            ,BENIN,TON,192323.0,271.03
CASHEW                                            ,BOTSWANA,TON,56.0,0.09
CASHEW                                            ,BURKINA FASO,TON,57199.0,73.12
CASHEW                                            ,CAMBODIA,TON,98.0,0.17
CASHEW                                            ,COLOMBIA,TON,0.0,0.0
CASHEW                                            ,COTE D' IVOIRE,TON,272644.0,343.26
CASHEW                                            ,FRANCE,TON,53.0,0.07
CASHEW                                            ,GAMBIA,TON,21590.0,34.44
CASHEW                                            ,GERMANY,TON,16.0,0.14
CASHEW                                            ,GHANA,TON,238815.0,312.9
CASHEW                                            ,GREECE,TON,0.0,0.0
CASHEW                                            ,GUINEA,TON,81192.0,99.83
CASHEW                                            ,GUINEA BISSAU,TON,111700.0,169.55
CASHEW                                            ,HONG KONG,TON,991.0,1.31
CASHEW                                            ,INDONESIA,TON,1358.0,2.04
CASHEW                                            ,ITALY,TON,0.0,0.0
CASHEW                                            ,JAPAN,TON,49.0,0.4
CASHEW                                            ,KENYA,TON,15.0,0.02
CASHEW                                            ,KUWAIT,TON,0.0,0.0
CASHEW                                            ,MADAGASCAR,TON,774.0,0.83
CASHEW                                            ,MALAYSIA,TON,109.0,0.15
CASHEW                                            ,MALI,TON,1678.0,2.14
CASHEW                                            ,MOZAMBIQUE,TON,18647.0,23.01
CASHEW                                            ,MYANMAR,TON,0.0,0.0
CASHEW                                            ,NETHERLAND,TON,10.0,0.1
CASHEW                                            ,NIGERIA,TON,79518.0,104.8
CASHEW                                            ,SENEGAL,TON,56210.0,83.77
CASHEW                                            ,SIERRA LEONE,TON,0.0,0.0
CASHEW                                            ,SINGAPORE,TON,19691.0,26.87
CASHEW                                            ,SLOVENIA,TON,16.0,0.12
CASHEW                                            ,SRI LANKA DSR,TON,16.0,0.13
CASHEW                                            ,SWAZILAND,TON,82.0,0.1
CASHEW                                            ,SWITZERLAND,TON,1677.0,2.47
CASHEW                                            ,TANZANIA REP,TON,86932.0,121.8
CASHEW                                            ,THAILAND,TON,1758.0,2.19
CASHEW                                            ,TOGO,TON,49797.0,69.58
CASHEW                                            ,U ARAB EMTS,TON,33179.0,42.71
CASHEW                                            ,U K,TON,247.0,0.32
CASHEW                                            ,U S A,TON,126.0,0.32
CASHEW                                            ,UNSPECIFIED,TON,0.0,0.0
CASHEW                                            ,VENEZUELA,TON,0.0,0.0
CASHEW                                            ,VIETNAM SOC REP,TON,2846.0,14.99
CASHEW NUT SHELL LIQUID                           ,BENIN,KGS,730420.0,0.37
CASHEW NUT SHELL LIQUID                           ,CHINA P RP,KGS,0.0,0.0
CASHEW NUT SHELL LIQUID                           ,COTE D' IVOIRE,KGS,765400.0,0.38
CASHEW NUT SHELL LIQUID                           ,FRANCE,KGS,500.0,0.05
CASHEW NUT SHELL LIQUID                           ,GERMANY,KGS,0.0,0.0
CASHEW NUT SHELL LIQUID                           ,GHANA,KGS,0.0,0.0
CASHEW NUT SHELL LIQUID                           ,INDONESIA,KGS,28000.0,0.01
CASHEW NUT SHELL LIQUID                           ,JAPAN,KGS,80.0,0.0
CASHEW NUT SHELL LIQUID                           ,NEPAL,KGS,774790.0,0.21
CASHEW NUT SHELL LIQUID                           ,NIGERIA,KGS,857680.0,0.38
CASHEW NUT SHELL LIQUID                           ,TANZANIA REP,KGS,20000.0,0.01
CASHEW NUT SHELL LIQUID                           ,U ARAB EMTS,KGS,22.0,0.0
CASHEW NUT SHELL LIQUID                           ,VIETNAM SOC REP,KGS,0.0,0.0
CASTOR OIL                                        ,BELGIUM,KGS,18080.0,0.25
CASTOR OIL                                        ,CANADA,KGS,34200.0,0.08
CASTOR OIL                                        ,FRANCE,KGS,380.0,0.0
CASTOR OIL                                        ,GERMANY,KGS,11776.0,0.1
CASTOR OIL                                        ,GREECE,KGS,50.0,0.0
CASTOR OIL                                        ,HONG KONG,KGS,9960.0,0.12
CASTOR OIL                                        ,INDONESIA,KGS,0.0,0.0
CASTOR OIL                                        ,ITALY,KGS,4589.0,0.02
CASTOR OIL                                        ,JAPAN,KGS,16204.0,0.04
